paso,velocidad,co2,fase,ttc
734,38.06,34257.84,2.0,3.68
735,38.06,32124.21,2.0,3.6
736,38.07,34636.85,2.0,3.5
737,38.05,30234.49,2.0,3.39
738,38.05,31384.81,2.0,3.27
739,37.66,34429.85,2.0,3.18
740,37.65,27919.01,2.0,3.08
741,37.66,31819.44,2.0,2.97
742,37.65,28018.02,2.0,2.89
743,37.65,29473.34,2.0,2.79
744,37.64,28585.16,2.0,2.67
745,37.67,33050.02,2.0,2.59
746,37.7,35213.25,2.0,2.48
747,37.65,22199.33,2.0,2.39
748,37.64,27477.78,2.0,2.28
749,37.66,33903.11,2.0,2.18
750,37.65,26169.45,2.0,2.09
751,37.68,34681.48,2.0,1.98
752,37.62,22141.0,2.0,1.89
753,37.69,38851.17,2.0,1.79
754,37.65,24191.49,2.0,1.69
755,37.63,27625.04,2.0,1.59
756,37.64,34943.14,2.0,1.5
757,37.52,28843.54,2.0,1.45
758,37.33,20793.97,2.0,1.41
759,37.19,28843.99,2.0,1.37
760,37.02,29470.18,2.0,1.34
761,36.95,33512.42,2.0,1.29
762,36.77,26338.67,2.0,1.26
763,36.62,24785.02,2.0,1.22
764,36.61,28787.0,2.0,1.17
765,36.32,22172.62,2.0,1.13
766,36.01,27804.64,2.0,1.1
767,35.79,29031.69,2.0,1.05
768,35.52,27539.68,2.0,1.03
769,35.2,17328.6,2.0,0.98
770,34.97,34400.8,2.0,0.95
771,34.71,22783.38,2.0,0.9
772,33.6,30822.09,2.0,0.86
773,33.21,15853.18,2.0,0.85
774,32.99,24059.81,2.0,0.79
775,32.79,33169.1,2.0,0.77
776,32.49,20212.62,2.0,0.74
777,32.21,21057.5,2.0,0.71
778,31.99,25971.94,2.0,0.68
779,31.78,20280.6,2.0,0.64
780,31.54,22429.65,2.0,0.62
781,31.35,31415.87,2.0,0.61
782,31.16,20287.98,2.0,0.56
783,30.92,22155.48,2.0,0.56
784,30.69,21284.33,2.0,0.52
785,30.6,31607.17,2.0,0.49
786,30.47,28016.2,2.0,0.48
787,30.21,16185.15,2.0,0.46
788,30.08,25320.6,2.0,0.44
789,29.97,25383.77,2.0,0.44
790,29.81,22194.32,2.0,0.44
791,29.72,22556.88,2.0,0.42
792,29.6,29024.19,2.0,0.42
793,29.52,26228.22,2.0,0.42
794,29.47,28897.6,2.0,0.4
795,29.35,24088.68,2.0,0.41
796,29.32,29594.66,2.0,0.41
797,29.25,26301.77,2.0,0.41
798,27.33,23883.09,2.0,0.42
799,27.29,27952.38,2.0,0.41
800,27.28,28447.77,2.0,0.42
801,27.22,26054.59,2.0,0.41
802,27.21,28691.42,2.0,0.41
803,27.19,24491.04,2.0,0.43
804,27.19,27715.68,2.0,0.42
805,27.17,24571.19,2.0,0.43
806,27.21,31733.55,2.0,0.42
807,27.18,22592.16,2.0,0.43
808,27.18,27271.87,2.0,0.43
809,30.26,27842.04,2.0,0.42
810,30.2,25517.1,2.0,0.44
811,30.2,32250.24,2.0,0.43
812,30.18,29877.98,2.0,0.44
813,30.31,48261.64,2.0,0.47
814,30.16,13120.78,2.0,0.46
815,30.24,41277.14,2.0,0.5
816,30.22,27853.56,2.0,0.5
817,30.23,32205.59,2.0,0.53
818,30.23,31741.3,2.0,0.56
819,30.22,31148.32,2.0,0.61
820,30.28,38017.5,2.0,0.63
821,30.21,23342.92,2.0,0.69
822,30.23,33782.69,2.0,0.77
823,30.25,30713.3,2.0,0.83
824,30.21,27217.96,2.0,0.95
825,30.22,33924.36,2.0,1.07
826,30.24,31562.88,2.0,1.22
827,30.26,34539.04,2.0,1.43
828,30.24,26443.59,2.0,1.64
829,30.2,25348.68,2.0,1.99
830,30.26,40205.32,2.0,2.37
831,30.24,27572.34,2.0,2.79
832,30.24,32780.38,2.0,3.47
833,30.24,29286.57,2.0,4.09
834,30.24,32520.56,2.0,5.01
835,30.19,27040.84,2.0,6.45
836,30.25,39654.35,2.0,7.75
837,30.25,31048.94,2.0,9.33
838,30.21,27872.91,2.0,11.78
839,31.63,36662.61,2.0,4.62
840,31.6,28723.4,2.0,4.53
841,31.63,38530.17,2.0,4.46
842,31.65,37340.52,2.0,4.33
843,28.61,25763.2,2.0,4.23
844,28.6,28686.41,2.0,4.15
845,28.61,28366.16,2.0,4.04
846,28.6,27596.39,2.0,3.94
847,28.57,27427.88,2.0,3.83
848,28.64,37401.94,2.0,3.74
849,28.6,23388.83,2.0,3.65
850,28.62,32102.07,2.0,3.54
851,28.58,24173.68,2.0,3.45
852,28.6,31151.46,2.0,3.35
853,28.58,26588.22,2.0,3.24
854,30.09,34921.93,2.0,3.15
855,30.09,30548.24,2.0,3.04
856,30.04,24216.91,2.0,2.95
857,30.06,34030.65,2.0,2.83
858,30.03,30075.44,2.0,2.75
859,30.04,32256.75,2.0,2.65
860,30.03,29796.87,2.0,2.54
861,30.07,36039.69,2.0,2.43
862,30.07,31119.83,2.0,2.34
863,30.06,31497.5,2.0,2.24
864,30.02,23678.15,2.0,2.15
865,30.08,38470.18,2.0,2.05
866,30.13,38032.75,2.0,1.94
867,30.07,24688.18,2.0,1.84
868,30.06,28266.36,2.0,1.74
869,30.08,33138.81,3.0,1.65
870,30.05,28587.76,3.0,1.54
871,29.94,29310.99,3.0,1.49
872,29.87,37236.03,3.0,1.44
873,29.72,26485.52,3.0,1.4
874,29.54,25784.82,3.0,1.36
875,29.41,31295.37,3.0,1.32
876,29.22,20063.6,3.0,1.27
877,29.11,34144.78,3.0,1.24
878,29.01,32252.0,3.0,1.2
879,28.89,27932.22,3.0,1.16
880,28.71,24062.79,3.0,1.12
881,28.61,32579.61,3.0,1.09
882,28.43,21291.88,3.0,1.05
883,28.33,31068.36,3.0,1.0
884,28.19,27025.33,3.0,0.97
885,28.11,34485.09,3.0,0.93
886,27.97,24460.21,3.0,0.9
887,27.87,30827.97,3.0,0.86
888,25.92,30415.58,3.0,0.83
889,25.81,26662.08,3.0,0.79
890,25.69,28557.39,3.0,0.76
891,25.59,25175.79,3.0,0.73
892,25.46,22693.37,3.0,0.7
893,25.34,23092.71,3.0,0.66
894,25.26,33660.04,3.0,0.65
895,25.17,24122.82,3.0,0.61
896,25.07,25636.94,3.0,0.58
897,24.89,22291.46,3.0,0.58
898,24.68,26510.87,3.0,0.53
899,28.19,27312.03,0.0,0.53
900,28.08,23610.46,0.0,0.51
901,28.04,28486.53,0.0,0.47
902,28.03,29756.72,0.0,0.47
903,28.0,24297.38,0.0,0.51
904,28.12,39846.94,0.0,0.54
905,28.09,22552.27,0.0,0.69
906,28.2,36910.23,0.0,1.27
907,28.22,28071.57,0.0,0.0
908,28.28,34749.6,0.0,0.0
909,28.34,32834.37,0.0,0.0
910,28.26,29809.36,0.0,0.0
911,28.22,36050.35,0.0,0.0
912,28.22,36017.69,0.0,0.0
913,28.22,37819.87,0.0,0.0
914,28.13,30655.99,0.0,0.0
915,28.11,39410.54,0.0,0.0
916,27.95,24812.57,0.0,0.0
917,27.99,43248.23,0.0,0.0
918,27.98,36867.99,0.0,0.0
919,27.95,38154.92,0.0,0.0
920,27.89,34602.96,0.0,0.0
921,27.98,39631.29,0.0,0.0
922,28.14,43371.22,0.0,2.97
923,28.27,43889.87,0.0,2.86
924,28.34,37439.43,0.0,2.75
925,28.47,39466.03,0.0,2.65
926,28.64,46628.88,0.0,2.57
927,28.7,39381.08,0.0,2.46
928,28.86,46045.68,0.0,2.35
929,29.02,43867.07,0.0,2.25
930,29.22,47905.56,0.0,2.16
931,29.48,43408.54,0.0,2.06
932,29.76,47577.82,0.0,1.95
933,28.48,44686.11,0.0,1.85
934,27.05,45353.44,0.0,1.75
935,27.3,37944.44,0.0,1.67
936,27.63,48601.05,0.0,1.55
937,27.95,44193.46,0.0,1.46
938,28.1,43148.54,0.0,1.42
939,28.22,40610.52,0.0,1.38
940,28.39,43745.0,0.0,1.34
941,28.59,48128.06,0.0,1.3
942,28.82,48243.56,0.0,1.26
943,28.96,42786.29,0.0,1.22
944,30.78,53711.18,0.0,1.18
945,30.97,49085.9,0.0,1.14
946,31.13,48953.6,0.0,1.1
947,31.33,54944.41,0.0,1.07
948,31.48,46825.41,0.0,1.02
949,31.7,57309.46,0.0,0.98
950,31.83,47206.66,0.0,0.94
951,32.04,56159.4,0.0,0.91
952,32.24,56283.72,0.0,0.88
953,32.47,59899.24,0.0,0.85
954,32.7,55108.62,0.0,0.81
955,32.88,52436.24,0.0,0.77
956,33.09,58372.05,0.0,0.75
957,33.37,62321.51,0.0,0.7
958,33.55,53608.75,0.0,0.67
959,35.89,59399.98,0.0,0.64
960,36.01,55953.28,0.0,0.61
961,36.11,54223.92,0.0,0.6
962,36.24,56182.26,0.0,0.56
963,36.38,58105.49,0.0,0.54
964,36.53,58908.94,0.0,0.52
965,36.57,41637.4,0.0,0.51
966,36.64,46203.87,0.0,0.49
967,36.72,46813.54,0.0,0.46
968,36.74,40170.9,0.0,0.45
969,36.81,45988.94,0.0,0.44
970,36.78,29999.18,0.0,0.42
971,36.77,35812.46,0.0,0.41
972,36.78,43063.82,0.0,0.42
973,36.66,27677.33,0.0,0.41
974,36.54,36847.92,0.0,0.41
975,36.38,29813.72,0.0,0.41
976,36.36,44309.61,0.0,0.41
977,36.21,30618.25,0.0,0.42
978,35.03,26672.42,0.0,0.42
979,34.81,35989.16,0.0,0.42
980,34.56,22377.87,0.0,0.43
981,34.35,35279.75,0.0,0.44
982,34.04,16719.71,0.0,0.45
983,33.79,25244.33,0.0,0.44
984,33.58,31751.66,0.0,0.44
985,33.37,33513.89,0.0,0.44
986,33.18,33012.16,0.0,0.47
987,32.91,27636.32,0.0,0.47
988,32.73,36556.26,0.0,0.47
989,34.02,30275.96,0.0,0.49
990,33.74,24675.8,0.0,0.51
991,33.61,36056.12,0.0,0.53
992,33.42,36263.65,0.0,0.58
993,33.25,33588.31,0.0,0.63
994,33.11,37275.32,0.0,0.66
995,32.92,29438.42,0.0,0.66
996,32.67,23898.98,0.0,0.64
997,32.56,37265.55,0.0,0.61
998,32.39,27080.73,0.0,0.56
999,32.24,32603.45,0.0,0.54
